entry_time,exit_time,side,entry_price,exit_price,pnl_usd,pnl_jpy,balance,duration_min,exit_reason,k4h_at_entry,k1h_at_entry,k5m_at_entry
2023-06-26 10:00:00,2023-06-26 10:40:00,long,1923.61,1927.96,42.5,6375.0,363220.0,40.0,5M_DC,64.80802152091663,62.27968306181043,87.49971860785213
2023-06-29 03:10:00,2023-06-29 04:15:00,long,1908.4599999999998,1912.66,41.0,6150.0,369370.0,65.0,5M_DC,19.971854331184897,51.48638973945557,91.46512101313795
2023-06-30 01:35:00,2023-06-30 02:35:00,long,1908.09,1908.51,3.2,480.0,369850.0,60.0,5M_DC,74.69963123956143,73.30519052435906,83.86156647990873
2023-06-30 06:05:00,2023-06-30 08:10:00,long,1908.3,1908.46,0.6,90.0,369940.0,125.0,5M_DC,65.34275760050136,41.9898341640504,80.32305432827683
2023-07-04 01:50:00,2023-07-04 05:15:00,short,1921.3000000000002,1921.3,-1.0,-150.0,369790.0,205.0,5M_GC,63.27359502436986,30.142768119988073,20.306513409184177
2023-07-05 06:15:00,2023-07-05 09:30:00,short,1924.5300000000002,1922.06,23.7,3555.0,373345.0,195.0,5M_GC,60.44644640277721,46.79323664829442,5.023343652606624
2023-07-05 16:25:00,2023-07-05 16:55:00,short,1932.21,1925.02,70.9,10635.0,383980.0,30.0,5M_GC,55.91419602453575,65.85278308330379,11.995300206913731
2023-07-05 18:25:00,2023-07-05 19:15:00,short,1923.5500000000002,1922.75,7.0,1050.0,385030.0,50.0,5M_GC,55.91419602453575,21.27659574454833,15.186631807557228
2023-07-07 01:30:00,2023-07-07 02:20:00,long,1910.3,1911.89,14.9,2235.0,387265.0,50.0,5M_DC,24.11631730366592,63.71391082076304,92.55741360421098
2023-07-07 03:50:00,2023-07-07 06:20:00,long,1910.1999999999998,1911.56,12.6,1890.0,389155.0,150.0,5M_DC,29.344649316496827,52.788954003342475,84.30376750093963
2023-07-07 19:00:00,2023-07-10 01:00:00,long,1928.49,1925.23,-33.6,-5040.0,384115.0,3240.0,5M_DC,71.0074111007999,53.151816316696824,83.24751998811922
2023-07-12 11:45:00,2023-07-12 15:30:00,short,1935.99,1945.99,-101.0,-15150.0,368965.0,225.0,SL_or_BE,74.19958633723108,28.27514128720385,56.76386867739808
2023-07-17 03:00:00,2023-07-17 04:55:00,short,1952.64,1952.61,-0.7,-105.0,368860.0,115.0,5M_GC,27.906976743970016,21.819098928695112,10.999871635528473
2023-07-19 15:15:00,2023-07-19 17:25:00,short,1976.0,1973.91,19.9,2985.0,371845.0,130.0,5M_GC,76.04771618772689,54.75518033310363,14.248476839496826
2023-07-20 14:45:00,2023-07-20 15:50:00,short,1981.3500000000001,1974.27,69.8,10470.0,382315.0,65.0,5M_GC,58.22975517857835,26.19716926093317,17.063492063307894
2023-07-20 16:30:00,2023-07-20 16:50:00,short,1976.39,1975.85,4.4,660.0,382975.0,20.0,5M_GC,34.217176948418036,26.307702031148068,23.465798865318604
2023-07-27 01:55:00,2023-07-27 02:45:00,short,1973.3100000000002,1972.2,10.1,1515.0,384490.0,50.0,5M_GC,78.32742904201238,59.22333683486372,14.107699153809955
2023-07-27 03:55:00,2023-07-27 06:10:00,short,1972.26,1979.47,-73.1,-10965.0,373525.0,135.0,5M_GC,76.43371251381853,84.9762203605866,10.269537296160301
2023-07-27 13:25:00,2023-07-27 15:55:00,short,1975.66,1960.15,154.1,23115.0,396640.0,150.0,5M_GC,50.856707217227516,34.42206338854679,5.286285715210162
2023-07-31 11:50:00,2023-07-31 12:50:00,long,1953.55,1956.74,30.9,4635.0,401275.0,60.0,5M_DC,64.25416655181259,46.736656109153365,91.96938658458227
2023-08-02 10:55:00,2023-08-02 11:35:00,long,1948.49,1951.42,28.3,4245.0,405520.0,40.0,5M_DC,25.716274027058915,51.58189852432778,90.19846850828299
2023-08-03 19:00:00,2023-08-03 20:00:00,long,1933.8999999999999,1935.43,14.3,2145.0,407665.0,60.0,5M_DC,18.670886075875373,54.292929292341604,80.8288988846739
2023-08-04 02:05:00,2023-08-04 04:05:00,long,1935.26,1936.34,9.8,1470.0,409135.0,120.0,5M_DC,36.60630557924801,64.46745601005239,76.05269637678303
2023-08-04 05:25:00,2023-08-04 08:35:00,long,1935.3999999999999,1936.26,7.6,1140.0,410275.0,190.0,5M_DC,41.1366076413346,50.22041974499663,86.86711181775958
2023-08-04 18:05:00,2023-08-04 18:55:00,long,1939.2199999999998,1942.63,33.1,4965.0,415240.0,50.0,5M_DC,62.745767109949874,77.1993360491452,85.82829619895108
2023-08-04 20:30:00,2023-08-04 22:05:00,long,1941.12,1941.32,1.0,150.0,415390.0,95.0,5M_DC,79.00416771789365,76.29394899618394,81.29509098202834
2023-08-14 10:05:00,2023-08-14 10:50:00,long,1912.1,1914.89,26.9,4035.0,419425.0,45.0,5M_DC,20.562635459404483,56.72287130954112,89.01732911122087
2023-08-14 12:05:00,2023-08-14 16:45:00,long,1913.9499999999998,1902.94,-111.1,-16665.0,402760.0,280.0,SL_or_BE,39.426488246837074,37.570160621965464,11.330411735035439
2023-08-15 14:20:00,2023-08-15 16:20:00,long,1902.5,1905.27,26.7,4005.0,406765.0,120.0,5M_DC,28.027777674306886,56.23313821581892,82.66205402935158
2023-08-15 18:30:00,2023-08-16 01:20:00,long,1907.4399999999998,1902.26,-52.8,-7920.0,398845.0,410.0,5M_DC,33.8158791578495,29.580638380590134,75.40650406044317
2023-08-16 07:30:00,2023-08-16 09:45:00,long,1903.78,1905.49,16.1,2415.0,401260.0,135.0,5M_DC,46.55474443659981,83.40652948558089,77.69795606605551
2023-08-21 05:05:00,2023-08-21 05:35:00,long,1886.1299999999999,1890.03,38.0,5700.0,406960.0,30.0,5M_DC,38.46444459320821,50.17692060910423,93.76072522585052
2023-08-21 13:30:00,2023-08-21 14:50:00,long,1887.52,1892.02,44.0,6600.0,413560.0,80.0,5M_DC,64.08334342367623,59.292579663512925,89.84500397613692
2023-08-21 16:55:00,2023-08-21 18:30:00,long,1890.1,1888.84,-13.6,-2040.0,411520.0,95.0,5M_DC,61.41859296089212,22.62132317816553,86.282419643244
2023-08-21 22:45:00,2023-08-21 23:35:00,long,1894.55,1894.6,-0.5,-75.0,411445.0,50.0,5M_DC,74.14477049993124,68.73767258331793,75.04575161914208
2023-08-25 01:35:00,2023-08-25 02:10:00,short,1916.8600000000001,1916.15,6.1,915.0,412360.0,35.0,5M_GC,69.65059419129814,29.800155850765275,19.789628518230515
2023-08-29 13:00:00,2023-08-29 13:35:00,short,1923.8200000000002,1921.46,22.6,3390.0,415750.0,35.0,5M_GC,64.96023787300972,35.74560230534714,9.717039248149703
2023-08-31 10:20:00,2023-08-31 12:05:00,short,1944.94,1944.6,2.4,360.0,416110.0,105.0,5M_GC,73.4419263450893,33.33333333259599,20.228528078436646
2023-08-31 17:10:00,2023-08-31 18:50:00,short,1942.77,1940.84,18.3,2745.0,418855.0,100.0,5M_GC,63.928234182739295,34.93953741202174,23.447417053734394
2023-08-31 19:35:00,2023-08-31 20:30:00,short,1941.74,1940.35,12.9,1935.0,420790.0,55.0,5M_GC,52.0869319879254,21.89505473738986,22.982893663696682
2023-08-31 21:25:00,2023-08-31 22:30:00,short,1941.7,1940.96,6.4,960.0,421750.0,65.0,5M_GC,52.0869319879254,18.27104567740723,19.910317657623526
2023-09-01 20:35:00,2023-09-01 21:35:00,short,1941.38,1940.83,4.5,675.0,422425.0,60.0,5M_GC,42.69781314530659,30.738738738571783,23.902615743815048
2023-09-07 22:55:00,2023-09-08 03:10:00,long,1918.87,1920.95,19.8,2970.0,425395.0,255.0,5M_DC,37.27185398628256,66.28822488245159,84.06906282426802
2023-09-13 02:20:00,2023-09-13 07:15:00,long,1913.24,1910.58,-27.6,-4140.0,421255.0,295.0,5M_DC,23.875210921802992,30.147887323408753,97.69568150641469
2023-09-13 08:55:00,2023-09-13 10:35:00,long,1910.28,1910.81,4.3,645.0,421900.0,100.0,5M_DC,24.431077340228644,44.71830985836839,83.78367117590447
2023-09-13 13:10:00,2023-09-13 16:00:00,long,1911.58,1912.05,3.7,555.0,422455.0,170.0,5M_DC,28.6194058199077,78.92689337365181,77.13963963876957
2023-09-14 04:40:00,2023-09-14 11:45:00,long,1911.29,1906.65,-47.4,-7110.0,415345.0,425.0,5M_DC,42.71025579922908,14.129965457493151,81.06995884241529
2023-09-14 17:15:00,2023-09-14 17:50:00,long,1901.86,1909.31,73.5,11025.0,426370.0,35.0,5M_DC,35.13896670600047,43.79618478328688,91.54265461568106
2023-09-14 18:50:00,2023-09-14 19:20:00,long,1907.1899999999998,1910.45,31.6,4740.0,431110.0,30.0,5M_DC,35.13896670600047,76.27376638381152,91.11962816611316
2023-09-14 20:10:00,2023-09-14 22:35:00,long,1910.4399999999998,1909.2,-13.4,-2010.0,429100.0,145.0,5M_DC,50.044880960173295,70.49327354196943,80.20833332706421
2023-09-18 13:10:00,2023-09-18 15:05:00,short,1926.5900000000001,1926.26,2.3,345.0,429445.0,115.0,5M_GC,78.65551197468149,22.87400099859177,14.860313069568223
2023-09-19 18:05:00,2023-09-19 18:45:00,short,1933.91,1932.53,12.8,1920.0,431365.0,40.0,5M_GC,78.49466037774779,56.644142835169475,17.062969755224756
2023-09-20 11:35:00,2023-09-20 14:45:00,short,1929.97,1931.62,-17.5,-2625.0,428740.0,190.0,5M_GC,24.183263483375907,90.21569903393085,15.580876145975887
2023-09-29 05:50:00,2023-09-29 07:55:00,long,1865.26,1864.96,-4.0,-600.0,428140.0,125.0,5M_DC,24.71900918031487,46.65319623023714,84.21826916855038
2023-10-03 12:10:00,2023-10-03 12:35:00,long,1825.6,1826.08,3.8,570.0,428710.0,25.0,5M_DC,25.11933095912448,76.17948717892939,76.1185090744752
2023-10-03 13:20:00,2023-10-03 17:45:00,long,1826.2099999999998,1829.76,34.5,5175.0,433885.0,265.0,5M_DC,29.790464421463202,63.260197083346526,79.5163584631613
